strike,option_type,moneyness,market_iv,reimplied_iv,sabr_iv,market_bid,market_ask,market_mid,baw_price,absolute_diff,percent_diff,half_spreads,vega,vol_error_vol_points,predicted_price_error
825.0,call,0.08520583623404154,0.1153016608891823,0.11525944913566728,0.11798226501316693,0.27,0.28,0.275,0.31822378633748927,0.043223786337489245,0.15717740486359724,8.644757267497841,0.16599844482890203,0.2722815877499646,0.04519832012203834
830.0,call,0.09178284130212666,0.1171037921097284,0.11706358893381072,0.1196322822025931,0.2,0.21,0.20500000000000002,0.23737672567190676,0.03237672567190675,0.1579352471800329,6.475345134381362,0.13204628803836077,0.2568693268782382,0.03391864112518369
835.0,call,0.09835984637021178,0.118045279088626,0.11800722173230964,0.12148802839593316,0.14,0.15,0.14500000000000002,0.17924194229479823,0.03424194229479821,0.2361513261710221,6.848388458959655,0.10539548258722276,0.348080666362352,0.036686129810542166
840.0,call,0.1049368514382969,0.120786202539022,0.12074931410338785,0.12350698672213697,0.11,0.12,0.11499999999999999,0.13697807886403254,0.021978078864032552,0.19111372925245698,4.395615772806512,0.08450334951981553,0.2757672618749124,0.023303257316338224
845.0,call,0.11151385650638201,0.1223830101006515,0.12234760905331005,0.12565472616288212,0.08,0.09,0.08499999999999999,0.10589743627318697,0.02089743627318698,0.2458521914492586,4.179487254637397,0.06810571665288173,0.3307117109572072,0.022523358080241276
850.0,call,0.11809086157446713,0.1244359984829841,0.12440176010507781,0.1279035620730822,0.06,0.07,0.065,0.08277518183607362,0.017775181836073614,0.27346433593959407,3.55503636721472,0.05519783635554651,0.35018019680043977,0.019329189197943745
855.0,call,0.12466786664255225,0.1278128560910797,0.12777918044272657,0.13023129764352098,0.05,0.06,0.055,0.06537728037376497,0.010377280373764973,0.18867782497754496,2.0754560747529958,0.04499546094093518,0.24521172007944125,0.01103341437309403
860.0,call,0.13124487171063737,0.1306114554378262,0.13057847891586252,0.13262013736372907,0.04,0.05,0.045,0.05214234888422088,0.007142348884220884,0.15871886409379743,1.4284697768441765,0.03689262715075893,0.20416584478665512,0.007532214388633786
865.0,call,0.13782187677872249,0.1360599912206589,0.136026730989059,0.13505579046687208,0.04,0.05,0.045,0.04196829205961629,-0.00303170794038371,-0.06737128756408245,-0.6063415880767419,0.03042342536136305,-0.0970940522186936,-0.0029539336507077114
870.0,call,0.1443988818468076,0.1379243596048858,0.13789200402165594,0.1375267496054611,0.03,0.04,0.035,0.03406908320047823,-0.0009309167995217721,-0.0265976228434792,-0.1861833599043544,0.025230143807041663,-0.03652544161948379,-0.0009215421446752807
